Pais,Anho,Npatente,max,media,dif
US,1993,5235485,1,1.0,0.0
US,1993,5257652,1,1.0,0.0
US,1993,5273133,1,1.0,0.0
US,1993,5260006,1,1.0,0.0
US,1993,5259881,1,1.0,0.0
US,1993,5217691,1,1.0,0.0
US,1993,5265770,1,1.0,0.0
US,1993,5227107,1,1.0,0.0
US,1993,5185001,1,1.0,0.0
US,1993,5241464,1,1.0,0.0
US,1993,5176697,1,1.0,0.0
US,1993,5264834,1,1.0,0.0
US,1993,5200765,1,1.0,0.0
US,1993,5231158,1,1.0,0.0
US,1993,5186934,1,1.0,0.0
US,1993,5187661,1,1.0,0.0
US,1993,5252534,1,1.0,0.0
US,1993,5191753,1,1.0,0.0
US,1993,5177165,1,1.0,0.0
US,1993,5267471,1,1.0,0.0
US,1993,5260988,1,1.0,0.0
US,1993,5200988,1,1.0,0.0
US,1994,5364866,2,1.0075757575757576,0.9924242424242424
US,1995,5380546,2,1.009009009009009,0.9909909909909911
US,1996,5570903,1,1.0,0.0
US,1996,5494573,1,1.0,0.0
US,1996,5562516,1,1.0,0.0
US,1996,5531722,1,1.0,0.0
US,1996,5486355,1,1.0,0.0
US,1996,5577241,1,1.0,0.0
US,1996,5564365,1,1.0,0.0
US,1996,5503083,1,1.0,0.0
US,1996,5547950,1,1.0,0.0
US,1996,5545945,1,1.0,0.0
US,1996,5480170,1,1.0,0.0
US,1996,5582362,1,1.0,0.0
US,1996,5535513,1,1.0,0.0
US,1996,5569406,1,1.0,0.0
US,1996,5492094,1,1.0,0.0
US,1996,5514209,1,1.0,0.0
US,1996,5573489,1,1.0,0.0
US,1996,5527669,1,1.0,0.0
US,1996,5494594,1,1.0,0.0
US,1996,5531499,1,1.0,0.0
US,1996,5499352,1,1.0,0.0
US,1996,5512213,1,1.0,0.0
US,1996,5548553,1,1.0,0.0
US,1996,5523457,1,1.0,0.0
US,1996,5542242,1,1.0,0.0
US,1996,5573935,1,1.0,0.0
US,1996,5535439,1,1.0,0.0
US,1996,5538453,1,1.0,0.0
US,1996,5527110,1,1.0,0.0
US,1996,5530707,1,1.0,0.0
US,1996,5497017,1,1.0,0.0
US,1996,5497122,1,1.0,0.0
US,1996,5511301,1,1.0,0.0
US,1996,5483382,1,1.0,0.0
US,1996,5554621,1,1.0,0.0
US,1996,5544429,1,1.0,0.0
US,1996,5507671,1,1.0,0.0
US,1996,5570373,1,1.0,0.0
US,1996,5511196,1,1.0,0.0
US,1996,5499178,1,1.0,0.0
US,1996,5543820,1,1.0,0.0
US,1996,5535545,1,1.0,0.0
US,1996,5551006,1,1.0,0.0
US,1996,5528595,1,1.0,0.0
US,1996,5530576,1,1.0,0.0
US,1996,5496542,1,1.0,0.0
US,1996,5507211,1,1.0,0.0
US,1996,5493670,1,1.0,0.0
US,1996,5541731,1,1.0,0.0
US,1996,5487464,1,1.0,0.0
US,1996,5565004,1,1.0,0.0
US,1996,5553605,1,1.0,0.0
US,1996,5487711,1,1.0,0.0
US,1996,5546338,1,1.0,0.0
US,1996,5483146,1,1.0,0.0
US,1996,5548189,1,1.0,0.0
US,1996,5577985,1,1.0,0.0
US,1996,5553239,1,1.0,0.0
US,1996,5534074,1,1.0,0.0
US,1996,5569850,1,1.0,0.0
US,1996,5517578,1,1.0,0.0
US,1996,5580027,1,1.0,0.0
US,1996,5517532,1,1.0,0.0
US,1996,5530740,1,1.0,0.0
US,1996,5577042,1,1.0,0.0
US,1996,5546579,1,1.0,0.0
US,1996,5522445,1,1.0,0.0
US,1996,5550203,1,1.0,0.0
US,1996,5564281,1,1.0,0.0
US,1996,5495483,1,1.0,0.0
US,1996,5581513,1,1.0,0.0
US,1996,5550932,1,1.0,0.0
US,1996,5566315,1,1.0,0.0
US,1996,5547049,1,1.0,0.0
US,1996,5500966,1,1.0,0.0
US,1996,5590124,1,1.0,0.0
US,1996,5555997,1,1.0,0.0
US,1996,5575513,1,1.0,0.0
US,1996,5513245,1,1.0,0.0
US,1996,5563875,1,1.0,0.0
US,1996,5488649,1,1.0,0.0
US,1996,5555618,1,1.0,0.0
US,1996,5543958,1,1.0,0.0
US,1996,5539670,1,1.0,0.0
US,1997,5675962,1,1.0,0.0
US,1997,5643320,1,1.0,0.0
US,1997,5617951,1,1.0,0.0
US,1997,5629544,1,1.0,0.0
US,1997,5680973,1,1.0,0.0
US,1997,5656399,1,1.0,0.0
US,1997,5638638,1,1.0,0.0
US,1997,5595927,1,1.0,0.0
US,1997,5638425,1,1.0,0.0
US,1997,5594430,1,1.0,0.0
US,1997,5605215,1,1.0,0.0
US,1997,5590945,1,1.0,0.0
US,1997,5600824,1,1.0,0.0
US,1997,5665279,1,1.0,0.0
US,1997,5608761,1,1.0,0.0
US,1997,5649118,1,1.0,0.0
US,1997,5645178,1,1.0,0.0
US,1997,5594726,1,1.0,0.0
US,1997,5654895,1,1.0,0.0
US,1997,5639279,1,1.0,0.0
US,1997,5614355,1,1.0,0.0
US,1997,5617273,1,1.0,0.0
US,1997,5625379,1,1.0,0.0
US,1997,5637698,1,1.0,0.0
US,1997,5659900,1,1.0,0.0
US,1997,5703789,1,1.0,0.0
US,1997,5591220,1,1.0,0.0
US,1997,5629637,1,1.0,0.0
US,1997,5696866,1,1.0,0.0
US,1997,5659482,1,1.0,0.0
US,1997,5648110,1,1.0,0.0
US,1997,5623906,1,1.0,0.0
US,1997,5590583,1,1.0,0.0
US,1997,5678233,1,1.0,0.0
US,1997,5591578,1,1.0,0.0
US,1997,5673925,1,1.0,0.0
US,1997,5699212,1,1.0,0.0
US,1997,5597804,1,1.0,0.0
US,1997,5691458,1,1.0,0.0
US,1997,5655116,1,1.0,0.0
US,1997,5670562,1,1.0,0.0
US,1997,5628012,1,1.0,0.0
US,1997,5605413,1,1.0,0.0
US,1997,5596995,1,1.0,0.0
US,1997,5680624,1,1.0,0.0
US,1997,5689555,1,1.0,0.0
US,1997,5661724,1,1.0,0.0
US,1997,5634052,1,1.0,0.0
US,1997,5676467,1,1.0,0.0
US,1998,5710834,1,1.0,0.0
US,1998,5743107,1,1.0,0.0
US,1998,5838557,1,1.0,0.0
US,1998,5773954,1,1.0,0.0
US,1998,5765151,1,1.0,0.0
US,1998,5708825,1,1.0,0.0
US,1998,5831822,1,1.0,0.0
US,1998,5744275,1,1.0,0.0
US,1998,5718024,1,1.0,0.0
US,1998,5776244,1,1.0,0.0
US,1998,5765198,1,1.0,0.0
US,1998,5756978,1,1.0,0.0
US,1998,5765903,1,1.0,0.0
US,1998,5748983,1,1.0,0.0
US,1998,5754764,1,1.0,0.0
US,1998,5732054,1,1.0,0.0
US,1998,5715817,1,1.0,0.0
US,1998,5776593,1,1.0,0.0
US,1998,5708415,1,1.0,0.0
US,1998,5821168,1,1.0,0.0
US,1998,5715443,1,1.0,0.0
US,1998,5756528,1,1.0,0.0
US,1998,5718420,1,1.0,0.0
US,1998,5762184,1,1.0,0.0
US,1998,5734550,1,1.0,0.0
US,1998,5843017,1,1.0,0.0
US,1999,5881943,1,1.0,0.0
US,1999,5863305,1,1.0,0.0
YU,1991,5069910,1,1.0,0.0
ZA,1973,3779873,1,1.0,0.0
ZA,1983,4416663,1,1.0,0.0
ZA,1987,4647490,1,1.0,0.0
ZA,1989,4861350,1,1.0,0.0
